Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Media
8372043249,"Jan 10, 2023, 11:28:10 PM",Afternoon Run,Run,,2301,6.54,,,false,,,activities/8979360035.fit.gz,,,2301.0,1922.0,6539.919921875,7.14599609375,3.4026637077331543,71.28333282470703,243.0,66.4000015258789,93.9000015258789,6.375230312347412,-0.06727911531925201,,,93.0,80.24267578125,,,,,307.0,,,,,,,,,,,,,,,,0.0,,1.0,6636.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.842207670211792,233.1999969482422,,,,,,,,,,""
8383439854,"Jan 12, 2023, 11:43:07 PM",Afternoon Run,Run,,3110,7.88,,,false,,,activities/8991936685.fit.gz,,,3110.0,2615.0,7886.490234375,8.258008003234863,3.015866279602051,15.583333015441895,173.0,66.5999984741211,77.5,8.158698081970215,0.031699780374765396,,,105.0,77.26797485351562,,,,,375.0,,,,,,,,,,,,,,,,0.0,,1.0,7913.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.53584885597229,0.0,,,,,,,,,,""
8387578853,"Jan 13, 2023, 11:32:16 PM",Afternoon Run,Run,,2202,5.24,,,false,,,activities/8996525125.fit.gz,,,2202.0,1855.0,5247.05029296875,7.444043159484863,2.8285984992980957,24.630535125732422,170.0,66.5999984741211,81.0999984741211,11.558349609375,-0.020964160561561584,,,105.0,77.00543212890625,,,,,314.0,,,,,,,,,,,,,,,,0.0,,1.0,5288.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.382856607437134,350.70001220703125,,,,,,,,,,""
8398295848,"Jan 15, 2023, 8:00:15 PM",Lunch Run,Run,"",771,2.17,,,false,,,activities/9008549199.fit.gz,,,771.0,771.0,2178.10009765625,4.5,2.8250324726104736,48.36857223510742,69.0,151.1999969482422,168.60000610351562,9.725686073303223,0.5417565703392029,,,81.0,74.85584259033203,,,,,107.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2316.233154296875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8250324726104736,1635.800048828125,,,,,,,,,,""
8417735313,"Jan 17, 2023, 11:31:55 PM",Afternoon Run,Run,,4156,10.65,,,false,,,activities/9030033390.fit.gz,,,4156.0,3483.0,10649.7900390625,5.199991703033447,3.0576486587524414,15.0,203.0,66.5999984741211,77.5,3.967771053314209,0.018779713660478592,,,92.0,79.38799285888672,,,,,523.0,,,,,,,,,,,,,,,,0.0,,1.0,10672.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.562509536743164,0.0,,,,,,,,,,""
8425098103,"Jan 19, 2023, 7:46:46 AM",Night Run,Run,,146601,10.08,,,false,,,activities/9038167023.fit.gz,,,146601.0,3266.0,10081.5400390625,7.3642578125,3.086815595626831,81.3499984741211,359.0,64.19999694824219,101.69999694824219,8.764638900756836,-0.08629634231328964,,,105.0,78.49938201904297,,,,,521.0,,,,,,,,,,,,,,,,0.0,,1.0,10197.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06876856088638306,494.1000061035156,,,,,,,,,,""
8442003284,"Jan 23, 2023, 11:46:35 PM",Afternoon Run,Run,,3996,7.81,,,false,,,activities/9057013697.fit.gz,,,3996.0,2552.0,7814.9599609375,7.286702632904053,3.062288284301758,37.94746017456055,167.0,66.5999984741211,84.30000305175781,7.505430698394775,0.10748615860939026,,,99.0,77.6734619140625,,,,,467.0,,,,,,,,,,,,,,,,0.0,,1.0,7883.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.955695629119873,170.1999969482422,,,,,,,,,,""
8452848389,"Jan 24, 2023, 11:34:41 PM",Afternoon Run,Run,,3230,8.22,,,false,,,activities/9068913565.fit.gz,,,3230.0,2603.0,8226.4296875,7.171630859375,3.160364866256714,87.28524017333984,180.0,66.5999984741211,103.9000015258789,16.976394653320312,0.01823391206562519,,,94.0,83.94513702392578,,,,,400.0,,,,,,,,,,,,,,,,0.0,,1.0,8387.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.546882390975952,0.0,,,,,,,,,,""
8452848852,"Jan 25, 2023, 11:47:11 PM",Afternoon Run,Run,,3570,9.53,,,false,,,activities/9068914036.fit.gz,,,3570.0,3197.0,9535.259765625,7.628336429595947,2.982564926147461,21.947500228881836,232.0,66.5999984741211,79.30000305175781,6.291858673095703,0.010487391613423824,,,96.0,80.53923034667969,,,,,443.0,,,,,,,,,,,,,,,,0.0,,1.0,9562.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.670941114425659,350.20001220703125,,,,,,,,,,""
8568696013,"Feb 15, 2023, 11:30:07 PM",Afternoon Run,Run,,4337,12.01,,,false,,,activities/8568696013.fit,,,4337.0,3714.0,12009.2197265625,8.180000305175781,3.2335002422332764,121.50437927246094,125.10437774658203,52.599998474121094,101.69999694824219,14.639631271362305,-0.029976967722177505,,,,,,,,,817.7958374023438,,,,,,,,,,,,,,,,0.0,,1.0,12228.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.769015312194824,290.6000061035156,,,,,,,,,,""
